playerId,player,team,conference,category,statType,stat
514162,Zack Langer,Tulsa,Conference USA,receiving,YPR,6.0
514162,Zack Langer,Tulsa,Conference USA,receiving,LONG,6
484063,Trey Watts,Tulsa,Conference USA,receiving,REC,46
531648,Tyler Wilson,Tulsa,Conference USA,receiving,YPR,8.8
514158,Keyarris Garrett,Tulsa,Conference USA,receiving,LONG,20
550732,Chris Hall,Tulsa,Conference USA,receiving,REC,4
484063,Trey Watts,Tulsa,Conference USA,receiving,TD,1
550737,Keevan Lucas,Tulsa,Conference USA,receiving,YPR,13.8
514158,Keyarris Garrett,Tulsa,Conference USA,receiving,TD,0
550737,Keevan Lucas,Tulsa,Conference USA,receiving,REC,32
532264,Josh Atkinson,Tulsa,Conference USA,receiving,REC,9
484066,Cody Wilson,Tulsa,Conference USA,receiving,REC,3
500517,Ja'Terian Douglas,Tulsa,Conference USA,receiving,REC,11
484066,Cody Wilson,Tulsa,Conference USA,receiving,YPR,2.7
532264,Josh Atkinson,Tulsa,Conference USA,receiving,TD,1
532264,Josh Atkinson,Tulsa,Conference USA,receiving,LONG,16
550732,Chris Hall,Tulsa,Conference USA,receiving,YDS,31
514171,Derek Patterson,Tulsa,Conference USA,receiving,YDS,144
514162,Zack Langer,Tulsa,Conference USA,receiving,TD,0
514156,Zach Epps,Tulsa,Conference USA,receiving,YDS,6
550732,Chris Hall,Tulsa,Conference USA,receiving,TD,0
531648,Tyler Wilson,Tulsa,Conference USA,receiving,REC,9
484061,Jordan James,Tulsa,Conference USA,receiving,REC,39
532264,Josh Atkinson,Tulsa,Conference USA,receiving,YPR,8.4
514157,Conner Floyd,Tulsa,Conference USA,receiving,YPR,10.1
514162,Zack Langer,Tulsa,Conference USA,receiving,YDS,6
550737,Keevan Lucas,Tulsa,Conference USA,receiving,YDS,442
500517,Ja'Terian Douglas,Tulsa,Conference USA,receiving,YPR,10.6
514156,Zach Epps,Tulsa,Conference USA,receiving,LONG,6
484063,Trey Watts,Tulsa,Conference USA,receiving,YDS,395
514157,Conner Floyd,Tulsa,Conference USA,receiving,TD,0
500510,Thomas Roberson,Tulsa,Conference USA,receiving,LONG,49
514162,Zack Langer,Tulsa,Conference USA,receiving,REC,1
550732,Chris Hall,Tulsa,Conference USA,receiving,YPR,7.8
531648,Tyler Wilson,Tulsa,Conference USA,receiving,YDS,79
500510,Thomas Roberson,Tulsa,Conference USA,receiving,YPR,13.4
500510,Thomas Roberson,Tulsa,Conference USA,receiving,REC,27
514157,Conner Floyd,Tulsa,Conference USA,receiving,YDS,91
550732,Chris Hall,Tulsa,Conference USA,receiving,LONG,23
514156,Zach Epps,Tulsa,Conference USA,receiving,TD,0
514156,Zach Epps,Tulsa,Conference USA,receiving,YPR,6.0
550737,Keevan Lucas,Tulsa,Conference USA,receiving,LONG,56
500517,Ja'Terian Douglas,Tulsa,Conference USA,receiving,TD,1
484061,Jordan James,Tulsa,Conference USA,receiving,LONG,37
532264,Josh Atkinson,Tulsa,Conference USA,receiving,YDS,76
514158,Keyarris Garrett,Tulsa,Conference USA,receiving,REC,7
514158,Keyarris Garrett,Tulsa,Conference USA,receiving,YDS,68
484066,Cody Wilson,Tulsa,Conference USA,receiving,YDS,8
514171,Derek Patterson,Tulsa,Conference USA,receiving,TD,2
514156,Zach Epps,Tulsa,Conference USA,receiving,REC,1
484061,Jordan James,Tulsa,Conference USA,receiving,TD,2
484063,Trey Watts,Tulsa,Conference USA,receiving,YPR,8.6
500517,Ja'Terian Douglas,Tulsa,Conference USA,receiving,LONG,40
514158,Keyarris Garrett,Tulsa,Conference USA,receiving,YPR,9.7
550737,Keevan Lucas,Tulsa,Conference USA,receiving,TD,1
531648,Tyler Wilson,Tulsa,Conference USA,receiving,TD,0
531648,Tyler Wilson,Tulsa,Conference USA,receiving,LONG,15
500510,Thomas Roberson,Tulsa,Conference USA,receiving,TD,4
484061,Jordan James,Tulsa,Conference USA,receiving,YPR,12.1
514157,Conner Floyd,Tulsa,Conference USA,receiving,LONG,21
514171,Derek Patterson,Tulsa,Conference USA,receiving,REC,12
500517,Ja'Terian Douglas,Tulsa,Conference USA,receiving,YDS,117
500510,Thomas Roberson,Tulsa,Conference USA,receiving,YDS,363
484061,Jordan James,Tulsa,Conference USA,receiving,YDS,471
484066,Cody Wilson,Tulsa,Conference USA,receiving,LONG,4
514157,Conner Floyd,Tulsa,Conference USA,receiving,REC,9
514171,Derek Patterson,Tulsa,Conference USA,receiving,LONG,27
484066,Cody Wilson,Tulsa,Conference USA,receiving,TD,0
484063,Trey Watts,Tulsa,Conference USA,receiving,LONG,25
514171,Derek Patterson,Tulsa,Conference USA,receiving,YPR,12.0
